ate,rate,duration,front_cloud_match_num,back_cloud_match_num,front_kf_num,back_kf_num,lost_timestamp,new_map_timestamp,lost_time,sum_bag_size,sum_nosampling_bag_size,ref_traj_duration,est_traj_duration,speed,nosampling_speed,subdir
0.0120957,0.896757,92.7368,2609.0,3226.0,20.0,20.0,9.6,14.8,1.0,0.0,0.0,49.9,21.4,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_12_01
0.0162077,0.931562,74.8023,710.0,655.0,10.0,10.0,9.6,16.9,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_13_40
0.0186558,0.931562,69.8996,282.0,270.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_26_13
0.0187679,0.931562,87.1122,2085.0,2025.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_35_54
0.0163369,0.926043,45.4369,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_37_30
0.0169258,0.927381,45.2794,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_06_37
0.0215688,0.863295,87.3078,2091.0,1855.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,20.6,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_01_06
0.0168902,0.926043,45.6954,0.0,0.0,20.0,20.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_51_33
0.0146463,0.931562,68.2318,128.0,117.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_26_08
0.0163592,0.926043,45.743,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_56_45
0.0158521,0.931562,71.9172,874.0,1154.0,10.0,10.0,9.6,14.8,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_25_46
0.0162497,0.926043,61.4378,113.0,134.0,2.0,2.0,9.6,14.8,1.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_43_30
0.0167108,0.927381,45.8961,0.0,0.0,10.0,10.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_29_58
0.014054,0.927381,64.7832,293.0,215.0,5.0,5.0,9.6,14.8,1.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_07_29
0.011961,0.907976,94.2984,2618.0,3375.0,20.0,20.0,9.6,14.8,1.0,0.0,0.0,49.9,21.7,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_32_25
0.0163226,0.933067,46.1163,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_42_51
0.0166041,0.928885,45.6266,0.0,0.0,20.0,20.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_57_42
0.0157055,0.926043,45.7536,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_38_22
0.0159473,0.931562,70.9303,331.0,297.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_53_09
0.0195553,0.822794,87.5746,2097.0,2114.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,19.7,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_29_04
0.0158867,0.931562,69.0011,353.0,340.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_18_33
0.0308072,0.931562,68.5336,117.0,69.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_24_52
0.0148847,0.933067,70.5829,309.0,318.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_02_08
0.0161667,0.926043,45.7826,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_41_53
0.0164338,0.926043,45.4176,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_20_27
0.015659,0.928885,46.0457,0.0,0.0,10.0,10.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_22_05
0.0127003,0.665164,96.0186,2498.0,3226.0,20.0,20.0,9.6,14.8,1.0,0.0,0.0,49.9,15.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_05_16
0.0170139,0.926043,45.4275,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_27_30
0.0169033,0.926043,45.0777,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_03_26
0.0177445,0.931562,67.5632,137.0,104.0,2.0,2.0,9.5,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_46_51
0.0147716,0.931562,74.406,812.0,748.0,10.0,10.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_12_19
0.0118018,0.90648,94.2428,2776.0,3534.0,20.0,20.0,9.5,14.8,1.0,0.0,0.0,49.9,21.7,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_17_59
0.0171431,0.926043,45.8813,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_43_45
0.01622,0.917667,62.4719,138.0,157.0,2.0,2.0,9.6,14.8,1.0,0.0,0.0,49.9,21.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_53_28
0.0113693,0.642903,75.3993,920.0,990.0,10.0,10.0,9.6,14.8,1.0,0.0,0.0,49.9,15.4,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_05_13
0.0180703,0.930229,62.8356,153.0,116.0,2.0,2.0,9.6,14.8,1.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_00_24
0.017494,0.800533,94.0306,2022.0,2765.0,20.0,20.0,9.6,17.7,1.0,0.0,0.0,49.9,19.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_53_23
0.0166699,0.926043,45.4171,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_39_10
0.02333,0.874495,66.2773,329.0,379.0,5.0,5.0,9.6,14.8,1.0,0.0,0.0,49.9,20.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_13_14
0.0174305,0.928885,45.5466,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_32_40
0.0153386,0.926043,62.9397,184.0,164.0,2.0,2.0,9.6,14.8,1.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_44_44
0.0286168,0.931562,68.1462,122.0,78.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_16_33
0.0175071,0.928885,45.5467,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_23_00
0.0159459,0.931562,67.4613,140.0,126.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_22_41
0.0156025,0.931562,69.3709,305.0,310.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_04_23
0.0186397,0.933067,88.7661,2248.0,2214.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_46_36
0.0174989,0.931562,66.787,134.0,93.0,2.0,2.0,9.6,16.9,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_33_38
0.339339,0.931562,67.9878,138.0,76.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_19_08
0.0164612,0.933067,45.8513,0.0,0.0,20.0,20.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_43_03
0.0193101,0.819951,86.3367,2259.0,2172.0,20.0,20.0,9.8,17.5,1.0,0.0,0.0,49.9,19.6,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_03_37
0.0240752,0.931562,62.5364,149.0,154.0,2.0,2.0,9.6,14.8,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_01_32
0.0169182,0.931562,74.1254,823.0,761.0,10.0,10.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_30_51
0.0157422,0.931562,70.8024,345.0,282.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_15_25
0.01651,0.930229,45.3014,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_50_40
0.0183787,0.931562,87.5954,1985.0,1988.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_24_57
0.020171,0.931562,70.4723,321.0,309.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_59_29
0.0170246,0.928885,45.9783,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_33_24
0.0159252,0.931562,73.7885,854.0,954.0,10.0,10.0,9.6,14.8,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-09_57_45
0.0142181,0.861965,73.8793,970.0,1175.0,10.0,10.0,9.6,14.8,1.0,0.0,0.0,49.9,20.6,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-09_59_10
0.0304404,0.931562,67.6078,121.0,75.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_09_07
0.0160557,0.931562,67.5766,102.0,112.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_07_48
0.0158428,0.931562,69.7246,278.0,300.0,5.0,5.0,9.5,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_28_27
0.0162485,0.926043,45.4583,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_05_36
0.0222076,0.926043,69.6365,294.0,287.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_10_02
0.0162962,0.927381,45.3331,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_29_19
0.0165608,0.928885,46.0548,0.0,0.0,10.0,10.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_22_58
0.0164199,0.926043,45.4187,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_23_55
0.0352938,0.931562,65.3547,343.0,293.0,5.0,5.0,9.6,14.8,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_44_43
0.0165634,0.926043,45.257,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_51_38
0.019834,0.821461,87.6558,2189.0,2018.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,19.6,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_07_56
0.0101951,0.903786,93.4075,2485.0,3234.0,20.0,20.0,9.6,14.8,1.0,0.0,0.0,49.9,21.6,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_13_46
0.0226243,0.933067,67.3579,160.0,78.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_15_18
0.0152495,0.931562,70.2076,356.0,303.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_24_51
0.0162101,0.926043,45.446,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_34_18
0.0182456,0.931562,86.8667,2135.0,1872.0,20.0,20.0,9.6,16.9,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_59_32
0.0164678,0.926043,45.588,0.0,0.0,10.0,10.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_16_28
0.018258,0.824137,87.7903,2014.0,2089.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,19.7,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_15_27
0.029225,0.924701,63.0426,129.0,170.0,2.0,2.0,9.6,14.8,1.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_40_08
0.0144254,0.928885,69.6843,378.0,316.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_08_46
0.0184329,0.933067,75.7952,922.0,895.0,10.0,10.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_10_51
0.0230523,0.931562,67.881,98.0,93.0,2.0,2.0,9.8,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_00_17
0.0170822,0.926043,45.5684,0.0,0.0,20.0,20.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_20_38
0.0152842,0.931562,67.9756,145.0,71.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_49_26
0.0304123,0.931562,70.3018,279.0,294.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_37_25
0.011892,0.933067,95.4994,2705.0,2684.0,20.0,20.0,9.6,14.8,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_34_12
0.0169086,0.926043,45.6139,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_14_27
